"","shotID","homeTeamCode","awayTeamCode","season","isPlayoffGame","game_id","homeTeamWon","id","time","timeUntilNextEvent","timeSinceLastEvent","period","team","location","event","goal","shotPlayContinuedOutsideZone","shotPlayContinuedInZone","shotGoalieFroze","shotPlayStopped","shotGeneratedRebound","homeTeamGoals","awayTeamGoals","xCord","yCord","xCordAdjusted","yCordAdjusted","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAngleReboundRoyalRoad","shotDistance","shotType","shotOnEmptyNet","shotRebound","shotAnglePlusReboundSpeed","shotRush","speedFromLastEvent","lastEventxCord","lastEventyCord","distanceFromLastEvent","lastEventShotAngle","lastEventShotDistance","lastEventCategory","lastEventTeam","homeEmptyNet","awayEmptyNet","homeSkatersOnIce","awaySkatersOnIce","awayPenalty1TimeLeft","awayPenalty1Length","homePenalty1TimeLeft","homePenalty1Length","playerPositionThatDidEvent","playerNumThatDidEvent","playerNumThatDidLastEvent","lastEventxCord_adjusted","lastEventyCord_adjusted","timeSinceFaceoff","goalieIdForShot","goalieNameForShot","shooterPlayerId","shooterName","shooterLeftRight","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamForwardsOnIce","shootingTeamDefencemenOnIce","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamForwardsOnIce","defendingTeamDefencemenOnIce","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","offWing","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedYCord","arenaAdjustedYCordAbs","timeDifferenceSinceChange","averageRestDifference","xGoal","xFroze","xRebound","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xShotWasOnGoal","isHomeTeam","shotWasOnGoal","teamCode","arenaAdjustedXCordABS"
"4980",512348,"NSH","VAN",2011,0,20891,1,137,1793,21,55,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,1,0,-42,-18,42,18,20.9557767306,20.9557767306,51.9195332627,1,50.3289181286,"SLAP",0,0,0.943991513867,0,0.741898391386,-54,21,40.8044115262,-30.9637565321,40.8166632639,"MISS","AWAY",0,0,4,5,0,0,42,120,"D",6,23,54,-21,78,8471469,"Pekka Rinne",8465202,"Sami Salo","R",78,78,3,2,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,2,2,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1,54,-39,-19,19,37,37,0.00417805,0.124048,0.0582542,0.536928,0.260986,0.0156063,0.623316,0,1,"VAN",39
"4981",512349,"NSH","VAN",2011,0,20891,1,138,1814,12,21,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,1,0,-81,-6,81,6,36.8698976458,36.8698976458,15.9141209152,0,10,"WRIST",0,0,0.757815281677,0,1.94306721553,-42,-18,40.8044115262,20.9557767306,50.3289181286,"SHOT","AWAY",0,0,4,5,0,0,21,120,"D",23,6,42,18,99,8471469,"Pekka Rinne",8471303,"Alexander Edler","L",99,99,3,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,12,-79,-7,7,37,37,0.0116286,0.103532,0.132108,0.522045,0.204801,0.0258845,0.802554,0,1,"VAN",79
"4982",512350,"NSH","VAN",2011,0,20891,1,139,1826,5,12,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,1,0,-71,-12,71,12,33.690067526,33.690067526,3.17983011986,0,21.6333076528,"WRIST",0,0,0.264985843322,0,0.971825315808,-81,-6,11.6619037897,36.8698976458,10,"SHOT","AWAY",0,0,4,5,0,0,9,120,"C",17,23,81,6,111,8471469,"Pekka Rinne",8470616,"Ryan Kesler","R",111,111,3,2,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,2,2,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1,23,-70,-13,13,37,37,0.0109334,0.125601,0.104116,0.388062,0.344512,0.0267757,0.659253,0,1,"VAN",70
"4983",512351,"NSH","VAN",2011,0,20891,1,142,1899,13,15,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,0,53,-20,53,-20,-29.0546040991,29.0546040991,0,0,41.1825205639,"WRIST",0,0,0,0,9.18670537002,-72,38,137.80058055,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"D",8,0,-72,38,184,8466141,"Roberto Luongo",8470630,"Kevin Klein","R",4,4,3,2,25.2,39.3333333333,4,52,52,4,4,24,4,25.2,39.3333333333,4,52,52,4,4,24,4,3,2,36,31.6666666667,42.5,64,53,64,21,21,21,36,31.6666666667,42.5,64,53,64,21,21,21,0,45,50,-22,22,-17,-10.8,0.0226771,0.209866,0.0362557,0.397019,0.31128,0.0229027,0.718818,1,1,"NSH",50
"4984",512352,"NSH","VAN",2011,0,20891,1,144,1935,1,23,2,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,1,0,-37,39,37,-39,-36.8698976458,36.8698976458,0,0,65,"SLAP",0,0,0,0,5.75524746175,94,20,132.37069162,0,0,"TAKE","AWAY",0,0,5,5,0,0,0,0,"R",36,0,-94,-20,220,8471469,"Pekka Rinne",8471498,"Jannik Hansen","R",16,16,3,2,14.2,13,16,16,16,16,7,7,16,14.2,13,16,16,16,16,7,7,16,3,2,25.6,16,40,40,16,40,16,16,40,25.6,16,40,40,16,40,16,16,40,0,68,-35,41,41,-9,-11.4,0.0105259,0.176538,0.0190268,0.447108,0.323749,0.0230531,0.65224,0,1,"VAN",35
"4985",512353,"NSH","VAN",2011,0,20891,1,149,1957,5,8,2,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,1,0,-38,10,38,-10,-11.0937230116,11.0937230116,0,0,51.9711458407,"SLAP",0,0,0,0,5.56916735249,-69,-22,44.5533388199,0,0,"FAC","AWAY",0,0,4,5,0,0,112,120,"D",6,0,69,22,8,8471469,"Pekka Rinne",8465202,"Sami Salo","R",8,8,3,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,21.5,8,35,62,8,62,8,8,8,8,8,8,8,8,8,8,8,8,0,56,-34,11,11,0,0,0.0055285,0.114335,0.0573594,0.549291,0.255059,0.0184272,0.601734,0,0,"VAN",34
"4986",512354,"NSH","VAN",2011,0,20891,1,151,1987,9,25,2,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,1,0,-80,-2,80,2,12.5288077092,12.5288077092,0,0,9.21954445729,"BACK",0,0,0,0,1.61245154966,-64,-39,40.3112887415,0,0,"TAKE","HOME",0,0,4,5,0,0,82,120,"C",17,0,64,39,38,8471469,"Pekka Rinne",8470616,"Ryan Kesler","R",38,38,3,2,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2,2,51.5,38,65,92,38,92,38,38,38,38,38,38,38,38,38,38,38,38,1,9.21954445729,-80,-2,2,0,0,0.0158589,0.13771,0.104083,0.4793,0.241425,0.0216227,0.888682,0,1,"VAN",80
"4987",512355,"NSH","VAN",2011,0,20891,1,152,1996,0,9,2,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,1,0,76,-7,76,-7,-28.300755766,28.300755766,0,0,14.7648230602,"SNAP",0,0,0,0,17.3422341819,-80,-2,156.080107637,0,0,"SHOT","AWAY",0,0,4,5,0,0,73,120,"L",74,17,-80,-2,47,8466141,"Roberto Luongo",8471859,"Sergei Kostitsyn","L",47,47,2,2,60.5,47,74,101,47,101,47,47,47,47,47,47,47,47,47,47,47,47,3,2,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1,16,75,-8,8,0,0,0.148448,0.0935413,0.041054,0.186842,0.506613,0.0235007,0.841092,1,1,"NSH",75
"4988",512356,"NSH","VAN",2011,0,20891,1,154,2031,9,35,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,2,0,-36,14,36,-14,-14.7967622451,14.7967622451,0,0,54.8178802947,"SLAP",0,0,0,0,1.04001569847,-2,1,36.4005494464,0,0,"FAC","AWAY",0,0,4,5,0,0,38,120,"D",2,0,2,-1,35,8471469,"Pekka Rinne",8469465,"Dan Hamhuis","L",35,35,3,2,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2,2,22,9,35,35,9,35,9,9,35,22,9,35,35,9,35,9,9,35,1,58,-33,15,15,26,13,0.00490439,0.16796,0.0573713,0.482616,0.266305,0.0208435,0.670683,0,1,"VAN",33
"4989",512357,"NSH","VAN",2011,0,20891,1,155,2040,8,9,2,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,2,0,-79,25,79,-25,-68.1985905136,68.1985905136,53.4018282686,0,26.9258240357,"WRIST",0,0,5.93353647429,0,4.93163133804,-36,14,44.3846820423,-14.7967622451,54.8178802947,"SHOT","AWAY",0,0,4,5,0,0,29,120,"L",7,2,36,-14,44,8471469,"Pekka Rinne",8471266,"David Booth","L",44,44,3,2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2,2,31,18,44,44,18,44,18,18,44,31,18,44,44,18,44,18,18,44,1,29,-78,27,27,26,13,0.00756661,0.133603,0.0503925,0.511447,0.280769,0.0162214,0.725797,0,0,"VAN",78
"4990",512358,"NSH","VAN",2011,0,20891,1,156,2048,5,8,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,2,0,-81,14,81,-14,-60.2551187031,60.2551187031,7.94347181059,0,16.1245154966,"WRIST",0,0,0.992933976324,0,1.39754248594,-79,25,11.1803398875,-68.1985905136,26.9258240357,"MISS","AWAY",0,0,4,5,0,0,21,120,"L",7,7,79,-25,52,8471469,"Pekka Rinne",8471266,"David Booth","L",52,52,3,2,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,2,2,39,26,52,52,26,52,26,26,52,39,26,52,52,26,52,26,26,52,1,17,-81,15,15,26,13,0.00994319,0.0995426,0.081804,0.536065,0.252547,0.0200976,0.734554,0,1,"VAN",81
"4991",512359,"NSH","VAN",2011,0,20891,1,160,2088,33,34,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,0,61,-14,61,-14,-26.5650511771,26.5650511771,0,0,31.304951685,"WRIST",0,0,0,0,3.96742793622,-69,22,134.892549831,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",12,0,-69,22,34,8466141,"Roberto Luongo",8467370,"Mike Fisher","R",34,34,3,2,22.6,21.3333333333,24.5,34,34,34,15,15,15,22.6,21.3333333333,24.5,34,34,34,15,15,15,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,35,58,-16,16,5,12.6,0.0388186,0.201299,0.035744,0.364672,0.332905,0.0265605,0.733295,1,1,"NSH",58
"4992",512360,"NSH","VAN",2011,0,20891,1,161,2121,1,33,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,2,0,80,-30,80,-30,-73.300755766,73.300755766,46.7357045889,0,31.3209195267,"WRIST",0,0,1.41623347239,0,0.752711657477,61,-14,24.8394846967,-26.5650511771,31.304951685,"SHOT","HOME",0,0,5,5,0,0,0,0,"C",15,12,61,-14,67,8466141,"Roberto Luongo",8475225,"Craig Smith","R",15,15,3,2,12,15,7.5,15,15,15,0,15,0,12,15,7.5,15,15,15,0,15,0,3,2,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,0,35,79,-34,34,-43,-31,0.0085789,0.142176,0.0371489,0.490132,0.3017,0.0202641,0.731396,1,1,"NSH",79
"4993",512361,"NSH","VAN",2011,0,20891,1,168,2197,1,17,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,2,0,84,-18,84,-18,-74.4758890032,74.4758890032,0,0,18.6815416923,"BACK",0,0,0,0,2.51294227803,69,22,42.7200187266,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",13,0,69,22,17,8466141,"Roberto Luongo",8474096,"Nick Spaling","L",19,17,3,2,18.6,18.3333333333,19,19,19,19,17,17,19,17,17,17,17,17,17,17,17,17,3,2,21.8,13,35,35,19,35,3,3,35,14.2,12.3333333333,17,17,17,17,3,3,17,1,20,84,-19,19,14,2.8,0.0141722,0.15607,0.0490981,0.458595,0.305975,0.0160901,0.718791,1,1,"NSH",84
"4994",512362,"NSH","VAN",2011,0,20891,1,171,2212,0,14,2,"AWAY","HOMEZONE","GOAL",1,0,0,0,0,0,2,0,-82,0,82,0,0,0,0,0,7,"BACK",0,0,0,0,10.8995880843,69,-22,152.594233181,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"R",32,0,-69,22,14,8471469,"Pekka Rinne",8474668,"Dale Weise","R",14,14,3,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3,2,22,14,34,34,14,34,14,14,34,14,14,14,14,14,14,14,14,14,0,7,-82,0,0,0,0,0.208204,0.166864,0.106281,0.306747,0.191768,0.0201355,0.944384,0,1,"VAN",82
"4995",512363,"NSH","VAN",2011,0,20891,1,185,2397,3,6,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,2,1,43,-31,43,-31,-33.9765440363,33.9765440363,0,0,55.4707129934,"SLAP",0,0,0,0,2.3213980462,56,-36,13.9283882772,0,0,"HIT","AWAY",0,0,5,5,86,120,86,120,"D",8,0,56,-36,34,8466141,"Roberto Luongo",8470630,"Kevin Klein","R",34,34,3,2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,3,2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,58,41,-32,32,0,0,0.0123038,0.143298,0.0389729,0.464652,0.319931,0.0208423,0.607724,1,1,"NSH",41
"4996",512364,"NSH","VAN",2011,0,20891,1,190,2453,1,4,3,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,2,1,-83,3,83,-3,-26.5650511771,26.5650511771,0,0,6.7082039325,"BACK",0,0,0,0,26.9640964989,20,35,107.856385995,0,0,"GIVE","AWAY",0,0,4,4,30,120,30,120,"L",74,0,-20,-35,53,8466141,"Roberto Luongo",8471859,"Sergei Kostitsyn","L",53,53,2,2,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,2,2,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1,6.7082039325,-83,3,3,0,0,0.342121,0.135493,0.0678364,0.217627,0.219372,0.0175508,0.93254,1,1,"NSH",83
"4997",512365,"NSH","VAN",2011,0,20891,1,196,2592,11,4,3,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,2,1,67,-28,67,-28,-51.8427734126,51.8427734126,0,0,35.6089876295,"SNAP",0,0,0,0,5.48292804987,47,-37,21.9317121995,0,0,"GIVE","HOME",0,0,5,5,0,0,0,0,"D",3,0,47,-37,138,8471469,"Pekka Rinne",8469598,"Kevin Bieksa","R",34,34,3,2,16.6,11.3333333333,24.5,34,34,34,0,0,15,16.6,11.3333333333,24.5,34,34,34,0,0,15,3,2,24.2,27,20,27,27,20,20,27,20,24.2,27,20,27,27,20,20,27,20,0,40,64,-31,31,-20,-7.6,0.0236314,0.228901,0.0285199,0.381132,0.316527,0.0212891,0.767198,0,1,"VAN",64
"4998",512366,"NSH","VAN",2011,0,20891,1,202,2676,1,3,3,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,2,1,61,28,61,28,45,45,0,0,39.5979797464,"WRIST",0,0,0,0,27.6003220593,11,-38,82.8009661779,0,0,"TAKE","AWAY",0,0,5,5,0,0,0,0,"L",21,0,11,-38,69,8471469,"Pekka Rinne",8471664,"Mason Raymond","L",45,45,3,2,28.2,33.6666666667,20,45,45,20,20,28,20,28.2,33.6666666667,20,45,45,20,20,28,20,3,2,41.2,22.6666666667,69,69,28,69,20,20,69,41.2,22.6666666667,69,69,28,69,20,20,69,0,45,57,32,32,0,-13,0.0183003,0.265339,0.0287431,0.358294,0.305963,0.0233616,0.796819,0,1,"VAN",57
"4999",512367,"NSH","VAN",2011,0,20891,1,207,2758,3,12,3,"HOME","AWAYZONE","SHOT",0,0,0,0,0,1,2,1,-78,-19,78,19,59.9314171781,59.9314171781,0,0,21.9544984001,"WRIST",0,0,0,0,3.20589734361,-96,15,38.4707681233,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"C",13,0,96,-15,81,8466141,"Roberto Luongo",8474096,"Nick Spaling","L",46,46,3,2,29.8,43,10,46,46,10,10,37,10,29.8,43,10,46,46,10,10,37,10,3,2,40.6,37.3333333333,45.5,56,42,56,28,28,35,40.6,37.3333333333,45.5,56,42,56,28,28,35,0,23,-77,-20,20,-18,-10.8,0.0243739,0.113496,0.046266,0.487876,0.308559,0.0194287,0.694839,1,1,"NSH",77
"5000",512368,"NSH","VAN",2011,0,20891,1,208,2761,1,3,3,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,2,1,-63,19,63,-19,-36.1581854398,36.1581854398,96.0896026179,1,32.2024843762,"SNAP",0,1,32.0298675393,0,13.6177988105,-78,-19,40.8533964316,59.9314171781,21.9544984001,"SHOT","HOME",0,0,5,5,0,0,0,0,"D",6,13,78,19,84,8466141,"Roberto Luongo",8470642,"Shea Weber","R",13,13,3,2,32.8,46,13,49,49,13,13,40,13,32.8,46,13,49,49,13,13,40,13,3,2,43.6,40.3333333333,48.5,59,45,59,31,31,38,43.6,40.3333333333,48.5,59,45,59,31,31,38,0,36,-60,21,21,-18,-10.8,0.0922005,0.278837,0.0482488,0.322049,0.222117,0.0365477,0.738312,1,1,"NSH",60
"5001",512369,"NSH","VAN",2011,0,20891,1,212,2809,8,5,3,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,2,1,34,13,34,13,13.2985703305,13.2985703305,0,0,56.5154846038,"WRIST",0,0,0,0,10.0179838291,31,-37,50.0899191455,0,0,"GIVE","HOME",0,0,5,5,0,0,0,0,"D",2,0,31,-37,47,8471469,"Pekka Rinne",8469465,"Dan Hamhuis","L",47,47,3,2,22.2,5.66666666667,47,47,13,47,2,2,47,22.2,5.66666666667,47,47,13,47,2,2,47,3,2,43.4,41,47,97,97,47,13,13,47,33.4,24.3333333333,47,47,47,47,13,13,47,0,59,32,14,14,-11,-11.2,0.0186285,0.168689,0.032765,0.418794,0.342092,0.0190319,0.624055,0,1,"VAN",32
"5002",512370,"NSH","VAN",2011,0,20891,1,220,2926,4,4,3,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,1,-86,3,86,-3,-45,45,0,0,4.24264068712,"WRIST",0,0,0,0,20.256171899,-5,5,81.0246875958,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"D",6,0,5,-5,41,8466141,"Roberto Luongo",8470642,"Shea Weber","R",7,7,3,2,54.4,61,44.5,82,77,82,7,53,7,34.2,41,24,41,41,41,7,41,7,3,2,42,42.6666666667,41,64,64,41,11,11,41,35,31,41,41,41,41,11,11,41,0,4.24264068712,-86,3,3,-4,-0.8,0.401593,0.116247,0.0731921,0.248886,0.143352,0.0167304,0.944267,1,1,"NSH",86
"5003",512371,"NSH","VAN",2011,0,20891,1,223,2993,31,63,3,"AWAY","AWAYZONE","SHOT",0,1,0,0,0,0,2,1,-54,1,54,-1,-1.63657704162,1.63657704162,0,0,35.0142828,"SLAP",0,0,0,0,0.409634536526,-69,22,25.8069758011,0,0,"FAC","HOME",0,0,5,4,57,120,0,0,"D",2,0,69,-22,63,8471469,"Pekka Rinne",8469465,"Dan Hamhuis","L",35,35,2,2,32.5,30,35,35,35,35,25,25,35,32.5,30,35,35,35,35,25,25,35,3,2,65.6,63,69.5,74,63,74,63,63,65,63,63,63,63,63,63,63,63,63,1,39,-50,1,1,-38,-30.5,0.001,0.01,0.01,0.01,0.959,0.01,0.3,0,1,"VAN",50
"5004",512372,"NSH","VAN",2011,0,20891,1,224,3024,24,31,3,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,2,1,-40,13,40,-13,-14.8586144479,14.8586144479,0,0,50.6951674225,"SLAP",0,0,0,0,0.594809319825,-54,1,18.4390889146,0,0,"SHOT","AWAY",0,0,5,4,26,120,0,0,"D",59,2,54,-1,94,8466141,"Roberto Luongo",8474600,"Roman Josi","L",19,19,3,2,34.4,19,57.5,96,19,96,19,19,19,34,19,56.5,94,19,94,19,19,19,2,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,54,-37,14,14,-2,13,0.0407452,0.14803,0.0536436,0.479258,0.259073,0.0192505,0.649367,1,1,"NSH",37
"5005",512373,"NSH","VAN",2011,0,20891,1,225,3048,10,24,3,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,2,1,-39,17,39,-17,-18.7780332224,18.7780332224,3.91941877452,0,52.810983706,"SLAP",0,0,0.163309115605,0,0.171796067734,-40,13,4.12310562562,-14.8586144479,50.6951674225,"SHOT","HOME",0,0,5,4,2,120,0,0,"D",59,59,40,-13,118,8466141,"Roberto Luongo",8474600,"Roman Josi","L",43,43,3,2,36,43,25.5,43,43,43,8,43,8,36,43,25.5,43,43,43,8,43,8,2,2,28,11,45,45,15,45,7,7,45,28,11,45,45,15,45,7,7,45,1,56,-36,18,18,1,8,0.0362938,0.143264,0.0593321,0.315435,0.42413,0.0215456,0.655512,1,0,"NSH",36
"5006",512374,"NSH","VAN",2011,0,20891,1,226,3058,10,10,3,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,2,1,73,-16,73,-16,-45,45,0,0,22.627416998,"WRIST",0,0,0,0,11.6760438506,-39,17,116.760438506,0,0,"MISS","HOME",0,0,5,5,0,0,0,0,"L",20,59,-39,17,128,8471469,"Pekka Rinne",8470274,"Chris Higgins","L",25,25,3,2,11.6,16.6666666667,4,25,25,4,4,8,4,11.6,16.6666666667,4,25,25,4,4,8,4,3,2,46,53,35.5,53,53,53,18,53,18,46,53,35.5,53,53,53,18,53,18,1,25,71,-18,18,-14,-34.4,0.0526125,0.132831,0.0500989,0.427984,0.313489,0.022984,0.739688,0,0,"VAN",71
"5007",512375,"NSH","VAN",2011,0,20891,1,229,3078,9,6,3,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,2,1,-72,-3,72,3,10.0079798014,10.0079798014,0,0,17.2626765016,"WRIST",0,0,0,0,6.96419413859,-87,36,41.7851648316,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"R",18,0,87,-36,148,8466141,"Roberto Luongo",8471450,"Brandon Yip","R",73,73,3,2,26.4,28,24,73,73,38,1,1,10,26.4,28,24,73,73,38,1,1,10,3,2,31.6,36.6666666667,24,45,45,24,24,28,24,31.6,36.6666666667,24,45,45,24,24,28,24,1,18,-71,-3,3,-23,-5.2,0.0837595,0.0930646,0.0809948,0.441541,0.282315,0.0183255,0.724048,1,1,"NSH",71
"5008",512376,"NSH","VAN",2011,0,20891,1,235,3133,13,19,3,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,2,1,78,-26,78,-26,-67.0678995624,67.0678995624,0,0,28.231188427,"WRIST",0,0,0,0,2.57034009412,69,22,48.8364617883,0,0,"BLOCK","AWAY",0,0,5,5,0,0,0,0,"C",9,0,69,22,31,8471469,"Pekka Rinne",8474570,"Cody Hodgson","R",24,24,3,2,26.8,26.3333333333,27.5,31,31,31,24,24,24,26.8,26.3333333333,27.5,31,31,31,24,24,24,3,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,77,-29,29,-7,-4.2,0.0138721,0.151799,0.0419882,0.451064,0.321759,0.0195179,0.719332,0,0,"VAN",77
"5009",512377,"NSH","VAN",2011,0,20891,1,238,3158,1,2,3,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,2,1,-42,29,42,-29,-31.6754687381,31.6754687381,0,0,55.2268050859,"WRIST",0,0,0,0,35.5316760089,-97,-16,71.0633520178,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"D",8,0,97,16,56,8466141,"Roberto Luongo",8470630,"Kevin Klein","R",18,18,3,2,15.8,14.3333333333,18,18,18,18,7,7,18,15.8,14.3333333333,18,18,18,18,7,7,18,3,2,34.2,22,52.5,56,49,56,4,4,49,34.2,22,52.5,56,49,56,4,4,49,0,58,-40,30,30,3,-18.4,0.0143697,0.241915,0.0427685,0.432465,0.243478,0.0250039,0.662183,1,1,"NSH",40
"5010",512378,"NSH","VAN",2011,0,20891,1,241,3196,1,37,3,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,2,1,-46,-17,46,17,21.5713071913,21.5713071913,0,0,46.2385120868,"WRIST",0,0,0,0,1.22370069434,-69,22,45.2769256907,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",12,0,69,-22,37,8466141,"Roberto Luongo",8467370,"Mike Fisher","R",11,11,3,2,16.2,19.6666666667,11,37,37,11,11,11,11,16.2,19.6666666667,11,37,37,11,11,11,11,3,2,59.4,38.6666666667,90.5,94,42,94,37,37,87,37,37,37,37,37,37,37,37,37,1,51,-42,-19,19,-26,-20.8,0.0124105,0.182563,0.0372963,0.451842,0.294071,0.0218161,0.644584,1,1,"NSH",42
"5011",512379,"NSH","VAN",2011,0,20891,1,244,3227,20,30,3,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,2,1,-70,18,70,-18,-43.451842301,43.451842301,0,0,26.1725046566,"BACK",0,0,0,0,1.33374993492,-69,-22,40.0124980475,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"C",33,0,69,22,30,8466141,"Roberto Luongo",8474569,"Colin Wilson","L",30,30,3,2,22.4,30,11,30,30,19,3,30,3,22.4,30,11,30,30,19,3,30,3,3,2,26.4,24,30,30,24,30,24,24,30,26.4,24,30,30,24,30,24,24,30,1,28,-69,19,19,-21,-4,0.0155521,0.162239,0.0366145,0.445827,0.322703,0.0170644,0.693334,1,0,"NSH",69
