playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8459648,2009,Pavol Demitra,VAN,R,5on4,28,3698,67,14.51,0.88,0.81,0.89,0.87,0.87,0.84,103,9.18,1.61,0.8,1.86,0.32,5.67,2.74,1.59,1.61,1.59,3,3,10,3,2,15,7,1,0,0,2,1,6,3,9,12,0,0,12,2,0,3,9,2,2,0.24,0.29,1.08,0,0,1,15,13,13,1,0.21,0,0,1.82,1.82,1.79,67,37,3,3,24,17,8,12,30,12,8,4745,0,4,1,1,51.52,7.03,6.69,7.03,6.69,60,22,19,101,11,3,3,60,16,6,1.67,1.82,3.54,4,3,4,101,82,82,1.19,1.81,2.3,5.46,5.46,5.27,9.13,0.96,0.96,0.96,0.96,11,1,1,13,1,0,0,8,3,1,0.31,0.42,0.24,0,1,0,13,12,12,0.11,0,0,1.07,1.07,1.07,6.34,1.45,128,19,0.01,0,2,0,2,0
8471245,2009,Dave Bolland,CHI,C,other,39,1784,42,12.83,0.51,0.45,0.63,0.59,0.65,0.56,112,3.16,0.46,0.25,0.51,0.09,1.57,1.13,0.45,0.46,0.45,1,0,3,1,5,9,2,1,0,0,1,0,1,1,2,3,2,4,26,0,2,1,1,3,0,0.05,0.41,0,0,1,0,9,4,4,1,0.07,0,0.18,0.34,0.34,0.34,42,6,13,13,10,5,4,6,27,26,24,3396,4,2,1,5,26.71,3.13,3.08,3.13,3.08,24,13,22,59,2,2,0,25,9,3,0.94,1.08,1.11,1,1,0,59,37,37,0.45,0.46,0.46,3.13,3.13,3.08,14.38,3.06,3.03,3.06,3.03,14,6,14,34,2,0,0,11,4,5,0.32,0.5,2.24,0,0,2,34,20,20,0.25,0,0,3.3,3.3,3.27,6.76,8.41,103,73,0.46,0.01,2,1,2,1
8471245,2009,Dave Bolland,CHI,C,all,39,40629,912,17.7,0.49,0.58,0.51,0.59,0.52,0.59,173,49.41,5.64,3.32,10.56,1.65,23.78,20.05,5.34,5.7,5.4,6,4,53,12,21,86,16,6,1,4,13,2,15,28,47,59,14,28,274,33,27,12,42,14,9,1.18,1.81,2.65,0,2,4,87.96,65,66.31,5,0.73,0.35,2.21,4.16,4.23,4.16,912,115,143,157,497,112,102,123,575,274,281,102706,28,22,11,19,334.52,30.06,29.23,30.31,29.47,333,134,159,626,33,18,11,346,95,26,9.14,11.33,9.59,9,11,13,636.62,467,474.3,4.87,4.86,4.86,30.07,30.35,29.82,310.83,31.33,30.18,31.21,30.06,310,118,165,593,27,20,4,312,84,32,9.31,10.38,11.64,9,10,8,585.77,428,423.83,5.08,4.25,4.28,32.07,31.94,30.99,84.79,61.66,1765,1243,0,0,0,0,0,0
8471245,2009,Dave Bolland,CHI,C,5on5,39,30780,677,17.7,0.5,0.6,0.52,0.59,0.53,0.6,202,39.52,4.73,2.55,8.79,1.26,18.88,15.78,4.5,4.79,4.56,3,4,42,10,13,65,11,4,1,3,11,1,12,23,38,48,8,16,199,29,18,9,34,10,8,1.05,1.32,2.36,0,1,3,66.96,52,53.31,4,0.54,0.35,1.74,3.53,3.61,3.57,677,71,65,122,419,92,81,93,411,199,206,81242,16,14,7,10,254.35,19.21,18.66,19.45,18.9,257,99,104,460,23,13,9,276,66,14,7.24,7.82,4.16,7,9,7,470.62,356,363.3,3.31,3.34,3.34,19.18,19.47,19.21,224.47,19.35,18.84,19.21,18.73,219,91,111,421,20,16,2,227,69,14,7.05,8.63,3.66,7,10,3,413.77,310,305.83,3.17,2.77,2.77,19.68,19.54,19.27,58.97,39.91,1322,930,0.71,0.85,15,21,12,15
8471245,2009,Dave Bolland,CHI,C,4on5,39,4371,119,17.69,0.09,0.27,0.1,0.16,0.11,0.18,95,2.4,0.11,0.07,0.24,0.05,0.63,1.89,0.11,0.11,0.11,0,0,3,0,0,3,0,0,0,0,0,1,1,1,3,3,3,6,23,3,4,0,2,1,0,0.02,0.09,0,0,0,0,3,3,3,0,0.02,0,0,0.12,0.12,0.12,119,1,63,14,41,6,9,15,89,23,19,7030,6,0,0,0,8.27,0.85,0.85,0.85,0.85,8,3,3,14,0,0,0,6,4,1,0.12,0.49,0.24,0,0,0,14,11,11,0.09,0,0,0.94,0.94,0.94,66.67,8.34,7.71,8.34,7.71,73,18,36,127,5,4,2,69,10,12,1.77,1.18,5.39,2,0,3,127,91,91,1.6,1.48,1.51,8.43,8.43,7.79,3.47,9.35,32,174,0,0,0,0,0,0
8471245,2009,Dave Bolland,CHI,C,5on4,39,3694,74,17.34,0.92,0.9,0.89,0.91,0.89,0.88,164,4.32,0.34,0.45,1.01,0.24,2.7,1.25,0.28,0.34,0.28,1,0,5,1,3,9,2,1,0,1,1,0,1,3,4,5,1,2,24,1,3,2,5,0,1,0.05,0,0.29,0,0,1,9,6,6,0,0.11,0,0.29,0.16,0.16,0.13,74,37,2,8,27,9,8,9,48,24,27,7695,2,6,3,4,42.45,6.59,6.37,6.59,6.37,41,18,30,89,6,3,2,37,14,8,0.78,1.73,4.08,0,0,6,89,59,59,0.96,1.07,1.07,6.49,6.49,6.28,5.3,0.6,0.6,0.6,0.6,4,3,4,11,0,0,0,5,1,1,0.17,0.08,0.35,0,0,0,11,7,7,0.06,0,0,0.66,0.66,0.66,10.51,1.11,219,23,0.28,0.01,2,1,2,1
8469992,2009,Sheldon Brookbank,ANA,D,other,66,1477,34,3.05,0.25,0.54,0.49,0.54,0.44,0.52,134,2.02,0.14,0.12,0.38,0.06,1.22,1.09,0.14,0.14,0.14,0,0,3,0,0,3,0,0,0,0,0,0,1,2,3,3,2,4,0,0,1,0,2,1,0,0.05,0.08,0,0,0,0,3,3,3,0,0.03,0,0,0.17,0.17,0.17,34,6,6,5,17,5,11,3,15,0,0,5449,4,0,0,1,9.26,0.9,0.89,0.9,0.89,11,4,4,19,0,0,0,12,3,0,0.5,0.39,0,0,0,0,19,15,15,0.14,0,0,0.91,0.91,0.91,12.01,2.71,2.53,2.71,2.53,14,5,1,20,1,2,0,9,6,4,0.51,0.81,1.39,0,1,0,20,19,19,0.33,0.64,0.64,2.2,2.2,2.09,12.83,10.95,127,110,0.07,0.01,1,1,1,1
8469992,2009,Sheldon Brookbank,ANA,D,all,66,59244,1217,6.6,0.42,0.48,0.44,0.49,0.43,0.48,329,52.89,1.83,2.99,13.22,1.74,33.31,27.1,1.81,1.84,1.82,8,1,60,23,37,120,9,0,4,0,7,2,28,42,60,83,30,84,0,89,10,19,81,2,0,1.64,0.19,0,0,0,0,122.09,83,83.92,15,0.6,0.81,0,2.23,2.26,2.23,1217,142,109,226,740,165,210,157,685,0,0,181742,84,61,20,59,408.06,33.13,32.48,33.51,32.85,440,152,156,748,40,28,7,468,104,20,15.54,12.33,5.27,16,16,8,757.84,592,598.65,5.58,4.81,4.57,32.5,32.95,32.59,523.98,45.19,43.86,45.26,43.92,557,220,184,961,38,23,3,614,139,24,20.24,17.15,7.81,21,14,3,956.71,777,773.46,7.51,4.42,4.86,45.36,45.16,44.28,145.29,159.36,2809,2876,0,0,0,0,0,0
8469992,2009,Sheldon Brookbank,ANA,D,5on5,66,53788,1058,6.6,0.46,0.46,0.45,0.48,0.45,0.47,299,46.77,1.56,2.63,12.04,1.55,29.81,23.6,1.55,1.57,1.56,8,1,51,23,37,111,9,0,4,0,7,2,25,36,51,74,28,80,0,84,9,18,73,1,0,1.46,0.1,0,0,0,0,113.09,74,74.92,15,0.51,0.81,0,1.88,1.9,1.88,1058,132,79,207,640,145,178,128,607,0,0,131978,80,59,19,49,377.72,30.8,30.16,31.18,30.54,403,145,149,697,38,26,6,435,93,20,14.46,11.07,5.27,16,14,8,706.84,548,554.65,5.09,4.69,4.45,29.93,30.38,30.03,454.1,35.82,35.02,35.88,35.07,482,193,162,837,28,18,3,549,111,15,18.06,13.75,4.02,17,10,1,832.71,675,671.46,5.99,3.43,4.07,35.59,35.39,34.99,82.46,95.12,1895,2020,2.51,0.57,53,16,44,13
8469992,2009,Sheldon Brookbank,ANA,D,4on5,66,3446,101,4.3,0.03,0.09,0.08,0.12,0.09,0.11,233,1.26,0.04,0.05,0.17,0.04,0.48,1.22,0.04,0.04,0.04,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,5,0,0,2,0,0,0.04,0,0,0,0,0,2,2,2,0,0.02,0,0,0.05,0.05,0.05,101,2,23,10,66,11,19,22,49,0,0,14993,0,0,0,0,4.59,0.18,0.18,0.18,0.18,6,1,1,8,0,0,0,7,0,0,0.18,0,0,0,0,0,8,7,7,0.04,0,0,0.22,0.22,0.22,48.21,5.43,5.19,5.43,5.19,52,17,19,88,9,2,0,50,14,5,1.4,1.63,2.39,4,3,2,88,69,69,1.02,0.24,0.05,6.27,6.27,6,3,29.79,59,439,0,0,0,0,0,0
8469992,2009,Sheldon Brookbank,ANA,D,5on4,66,533,24,-1.48,0.77,0.93,0.71,0.91,0.74,0.91,75,2.17,0.07,0.16,0.47,0.07,1.43,0.8,0.07,0.07,0.07,0,0,3,0,0,3,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,1,3,0,0,0.07,0,0,0,0,0,3,3,3,0,0.04,0,0,0.11,0.11,0.11,24,2,1,4,17,4,2,4,14,0,0,6525,0,0,0,2,10.31,0.86,0.85,0.86,0.85,13,1,1,15,1,2,1,9,5,0,0.26,0.6,0,0,1,0,15,14,14,0.23,0.12,0.12,0.97,0.97,0.96,3.49,0.26,0.26,0.26,0.26,3,2,1,6,0,0,0,4,1,0,0.15,0.11,0,0,0,0,6,5,5,0.04,0,0,0.3,0.3,0.3,11,0.87,148,15,0.03,0,1,0,1,0
8449895,2009,Owen Nolan,MIN,R,other,73,2691,65,17.91,0.4,0.48,0.49,0.52,0.5,0.53,252,6.81,1.47,0.35,1.47,0.2,2.99,2.52,1.19,1.47,1.19,0,0,8,1,2,11,2,2,1,1,2,0,1,3,6,7,1,2,14,2,0,1,5,1,3,0.11,0.17,1.19,0,0,2,11,9,9,0,0.1,0.44,0.3,1.26,1.26,0.99,65,10,11,11,33,8,6,12,39,14,9,7544,2,0,0,2,25.62,3.29,2.88,3.29,2.88,23,13,11,47,2,2,1,24,7,5,0.65,0.81,1.83,0,0,2,47,36,36,0.59,0.74,0.74,3.14,3.14,2.77,24.15,4.88,4.42,4.88,4.42,22,14,12,48,7,0,0,20,9,7,0.6,0.9,3.37,3,2,2,48,36,36,0.45,0,0,5.33,5.33,4.83,11.14,11.96,151,137,0.03,0,2,0,2,0
8449895,2009,Owen Nolan,MIN,R,all,73,72659,1663,32.4,0.52,0.5,0.5,0.49,0.5,0.49,400,150.22,14.91,10.39,33.07,4.88,81.39,61.35,14.32,14.87,14.27,9,8,151,55,45,251,33,16,9,3,33,4,64,80,135,190,17,40,184,51,29,36,149,41,16,4.5,4.62,5.78,7,2,7,248.59,206,204.31,10,2.34,2.5,2.29,14.96,14.88,14.4,1663,218,318,239,888,244,233,239,947,184,206,194013,40,42,18,20,584.18,51.15,49.4,51,49.25,595,225,263,1083,50,49,6,628,145,47,18.13,17.21,15.81,19,13,18,1073.31,820,814.33,9.13,9.68,9.74,50.54,50.37,49.26,586.24,46.56,44.66,46.98,45.06,584,237,266,1087,55,30,8,651,135,35,17.89,16.08,12.6,16,26,13,1101.59,821,829.73,8.41,6.12,6.55,48.43,48.73,47.36,129.95,128.94,2719,2837,0,0,0,0,0,0
8449895,2009,Owen Nolan,MIN,R,5on5,73,53723,1200,32.4,0.51,0.5,0.48,0.48,0.49,0.48,450,102.18,7.86,6.5,23.56,3.27,55.66,44.15,7.69,7.82,7.65,7,5,106,35,30,171,22,10,7,1,22,2,43,57,96,131,11,25,88,39,23,25,107,28,6,3.1,3.09,1.68,7,2,1,168.59,141,139.32,10,1.33,1.87,1.57,7.63,7.56,7.49,1200,128,200,207,665,192,176,156,676,88,120,149440,25,35,16,13,414,31.79,30.94,31.64,30.79,424,156,185,765,31,38,3,458,95,27,13.21,11.3,7.28,16,9,6,755.31,580,574.33,5.44,7.77,7.74,29.5,29.33,29.04,438.3,30.14,29.17,30.56,29.58,439,172,202,813,32,27,7,500,94,17,14.11,11.24,4.79,10,16,6,827.59,611,619.73,5.58,5.61,5.67,30.05,30.35,29.95,84.05,85.21,2046,2192,1.17,1.22,42,35,34,29
8449895,2009,Owen Nolan,MIN,R,4on5,73,6127,201,29.87,0.1,0.15,0.08,0.15,0.1,0.16,289,4.58,0.56,0.25,0.61,0.12,1.43,3.04,0.56,0.56,0.56,0,0,5,1,0,6,0,0,0,0,0,0,1,5,5,6,3,6,50,10,6,0,4,1,1,0.18,0.14,0.24,0,0,0,6,6,6,0,0.05,0,0,0.61,0.61,0.61,201,5,102,10,84,10,35,24,132,50,19,17522,6,7,2,0,10.1,0.9,0.9,0.9,0.9,12,3,0,15,0,0,0,12,2,1,0.38,0.29,0.24,0,0,0,15,15,15,0.11,0,0,1.01,1.01,1.01,92.34,7.84,7.39,7.84,7.39,88,44,43,175,10,2,0,105,21,6,2.37,2.51,2.96,3,4,3,175,132,132,2.03,0.19,0.55,9.31,9.31,8.84,3.76,21.34,65,367,0.09,0,3,2,2,0
8449895,2009,Owen Nolan,MIN,R,5on4,73,10118,197,30.78,0.8,0.89,0.83,0.88,0.81,0.88,347,34.37,4.89,3.16,6.93,1.22,20.27,10.53,4.74,4.89,4.74,2,3,29,18,13,60,9,4,1,1,7,2,19,14,25,43,2,7,28,0,0,9,30,11,6,0.99,1.22,2.68,0,0,4,60,47,47,0,0.82,0.19,0.42,5.28,5.28,5.14,197,75,5,11,106,34,16,47,100,28,53,15266,7,0,0,5,130.04,14.97,14.49,14.97,14.49,130,53,66,249,17,9,2,128,41,14,3.7,4.82,6.45,3,4,10,249,183,183,2.93,1.17,1.25,16.64,16.64,16.19,31.45,3.71,3.67,3.71,3.67,35,7,8,50,6,1,1,26,11,5,0.81,1.43,1.47,0,4,2,50,42,42,0.35,0.33,0.33,3.73,3.73,3.73,24.52,2.91,388,53,0.29,0,3,0,3,0
8473453,2009,Trevor Lewis,L.A,C,other,5,27,1,-0.15,0.24,0.24,0.5,0.2,0.5,0.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,103,0,0,0,0,0.73,0.01,0.01,0.01,0.01,0,1,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.01,0.01,0.01,0.61,0.03,0.03,0.03,0.03,0,1,0,1,0,0,0,1,0,0,0.03,0,0,0,0,0,1,1,1,0.02,0,0,0.04,0.04,0.04,0.07,0.22,1,4,0,0,0,0,0,0
8473453,2009,Trevor Lewis,L.A,C,all,5,2738,62,-0.9,0.35,0.5,0.37,0.54,0.4,0.55,50,3.55,0.13,0.18,0.93,0.12,2.09,1.56,0.13,0.12,0.12,0,0,4,1,1,6,0,0,0,0,0,0,3,2,4,5,0,0,0,8,0,1,5,0,0,0.13,0,0,0,0,0,6.11,5,5.07,0,0.04,0,0,0.16,0.16,0.16,62,6,5,13,38,12,12,7,31,0,5,15317,0,0,0,3,13.94,1.07,1.06,1.05,1.04,17,7,4,28,0,1,0,21,3,0,0.65,0.42,0,0,0,0,27.97,24,23.95,0.17,0.12,0.12,0.79,0.8,0.79,16.93,1.97,1.94,2.04,2.01,26,10,12,48,3,1,0,32,4,0,1.52,0.45,0,3,0,0,50.35,36,37.12,0.22,0.1,0.1,1.23,1.21,1.21,13.04,12.93,224,194,0,0,0,0,0,0
8473453,2009,Trevor Lewis,L.A,C,5on5,5,2542,55,-0.9,0.38,0.63,0.38,0.59,0.42,0.6,46,3.55,0.13,0.18,0.93,0.12,2.09,1.56,0.13,0.12,0.12,0,0,4,1,1,6,0,0,0,0,0,0,3,2,4,5,0,0,0,8,0,1,5,0,0,0.13,0,0,0,0,0,6.11,5,5.07,0,0.04,0,0,0.16,0.16,0.16,55,6,4,10,35,10,12,7,26,0,4,10746,0,0,0,3,13.2,1.06,1.05,1.04,1.03,17,6,4,27,0,1,0,20,3,0,0.64,0.42,0,0,0,0,26.97,23,22.95,0.16,0.12,0.12,0.77,0.78,0.78,16.32,1.75,1.72,1.82,1.79,24,8,12,44,3,1,0,28,4,0,1.29,0.45,0,3,0,0,46.35,32,33.12,0.2,0.1,0.1,1.19,1.17,1.16,8.05,4.69,159,111,0,0,0,0,0,0
8473453,2009,Trevor Lewis,L.A,C,4on5,5,82,2,-0.6,0,0.2,0,0.17,0,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.19,2,1,0,3,0,0,0,3,0,0,0.2,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0.07,0.26,1,5,0,0,0,0,0,0
8473453,2009,Trevor Lewis,L.A,C,5on4,5,87,4,-1,0,0.65,0,0.82,0,0.78,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,1,0,0,3,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0.83,36,8,0,0,0,0,0,0
8468927,2009,Steve Montador,BUF,D,other,78,3398,77,25.24,0.57,0.44,0.53,0.53,0.55,0.52,198,9.08,0.56,0.48,2.03,0.27,4.84,4.95,0.54,0.56,0.54,0,1,13,2,4,19,2,1,0,1,2,0,5,7,12,14,0,0,0,1,0,2,14,1,0,0.47,0.09,0,1,0,0,19,15,15,2,0.12,0,0.07,0.55,0.55,0.54,77,10,15,7,45,10,17,11,39,0,0,9059,0,0,0,3,33.02,5.22,4.87,5.22,4.87,37,14,12,63,2,4,1,35,8,8,1.43,0.9,2.9,1,0,1,63,51,51,0.59,1.17,1.17,4.39,4.39,4.28,25.85,4.01,3.89,4.01,3.89,24,17,15,56,2,2,0,28,9,4,1.31,1.24,1.47,2,0,0,56,41,41,0.61,0.27,0.27,4.15,4.15,4.09,12.05,15.35,178,157,0.24,0,3,1,2,0
8468927,2009,Steve Montador,BUF,D,all,78,79925,1695,33.44,0.5,0.5,0.52,0.5,0.51,0.49,366,115.82,5.52,6.69,28.88,3.73,67.93,56.45,5.27,5.57,5.32,4,14,134,38,69,241,23,5,5,3,41,2,59,60,129,167,27,75,0,54,20,49,159,9,4,3.57,1.05,0.91,2,1,2,244.05,172,173.44,39,1.38,1.2,0.92,5.86,5.91,5.81,1695,191,167,255,1082,258,279,214,944,0,1,204583,75,53,16,81,641.11,54.62,52.84,55.28,53.47,698,219,322,1239,48,39,12,718,149,50,21.87,17.89,14.86,16,16,16,1257.21,917,925.81,8.81,9.86,9.86,52.52,53.06,52.35,619.04,55.07,53.59,55.04,53.56,630,249,259,1138,48,36,5,663,169,47,21.37,20.19,13.52,19,16,13,1132.35,879,878.39,9.02,7.02,7.28,55.9,55.83,54.96,165.93,162.99,3102,3158,0,0,0,0,0,0
8468927,2009,Steve Montador,BUF,D,5on5,78,71128,1457,33.44,0.51,0.49,0.53,0.49,0.52,0.49,267,102.09,4.78,5.92,25.6,3.31,60.58,48.88,4.55,4.83,4.6,4,11,116,34,63,213,19,4,5,2,36,2,52,51,112,146,27,75,0,53,13,42,139,7,4,2.99,0.88,0.91,1,1,2,216.05,150,151.44,33,1.19,1.2,0.85,5.05,5.11,5.02,1457,162,131,234,930,235,235,180,807,0,1,145296,75,53,16,76,579.05,46.97,45.57,47.64,46.2,633,192,299,1124,44,34,11,650,135,40,19.66,16.27,11.04,15,15,14,1142.21,825,833.81,7.69,8.66,8.66,45.22,45.76,45.18,542.01,45.71,44.75,45.68,44.71,557,210,225,992,43,30,5,582,150,35,18.58,17.69,9.44,16,16,11,986.35,767,766.39,7.3,5.74,5.99,46.3,46.22,45.74,98.72,101.11,2145,2213,4.19,0.7,92,24,72,19
8468927,2009,Steve Montador,BUF,D,4on5,78,3443,94,22.2,0.06,0.08,0.13,0.11,0.15,0.12,265,0.3,0,0.01,0.01,0.01,0.01,0.96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,94,2,17,6,69,4,17,11,62,0,0,16761,0,0,0,0,6.47,0.27,0.27,0.27,0.27,7,3,1,11,0,0,0,9,1,0,0.15,0.12,0,0,0,0,11,10,10,0.06,0,0,0.33,0.33,0.33,41.86,4.18,3.8,4.18,3.8,39,19,17,75,1,4,0,45,7,6,1.2,0.93,2.05,1,0,0,75,58,58,1,1.02,1.02,4.16,4.16,3.86,2.15,26.15,54,417,0.01,0,1,0,1,0
8468927,2009,Steve Montador,BUF,D,5on4,78,1956,67,20.02,0.67,0.82,0.74,0.81,0.72,0.79,180,2.86,0.12,0.21,0.74,0.1,1.8,1.04,0.12,0.12,0.12,0,1,3,1,1,5,1,0,0,0,2,0,1,1,3,4,0,0,0,0,0,2,3,1,0,0.04,0.08,0,0,0,0,5,4,4,1,0.05,0,0,0.17,0.17,0.17,67,17,4,8,38,9,10,12,36,0,0,15220,0,0,0,2,16.61,1.63,1.62,1.63,1.62,16,7,9,32,1,0,0,17,5,1,0.36,0.6,0.67,0,1,0,32,23,23,0.39,0,0,2.01,2.01,2.01,6.72,0.81,0.8,0.81,0.8,6,3,2,11,1,0,0,5,3,1,0.19,0.33,0.29,0,0,1,11,9,9,0.08,0,0,0.89,0.89,0.88,29.07,6.31,381,90,0,0,1,0,0,0
8459457,2009,Jamie Langenbrunner,N.J,R,other,81,4051,66,50.96,0.74,0.67,0.72,0.5,0.73,0.55,254,13.73,4.22,0.81,2.3,0.41,6.26,3.98,4.15,4.22,4.15,1,1,16,2,6,24,6,4,0,0,3,1,6,4,12,14,0,0,2,2,3,2,12,2,4,0.35,0.23,3.64,0,0,4,24,18,18,0,0.22,0,0.03,4.42,4.42,4.31,66,15,11,6,34,4,7,12,43,2,4,6171,0,0,0,0,66.01,13.55,12.75,13.55,12.75,75,15,20,110,10,3,1,50,25,15,1.66,3.3,8.59,0,1,9,110,90,90,1.71,1.23,1.26,14,14,13.39,24.39,4.86,4.74,4.86,4.74,29,4,10,43,5,1,0,18,9,6,0.74,1.2,2.92,0,2,3,43,33,33,0.5,0.39,0.39,4.97,4.97,4.86,12.51,6.07,112,110,0,0.02,0,2,0,2
