"","shotID","homeTeamCode","awayTeamCode","season","isPlayoffGame","game_id","homeTeamWon","id","time","timeUntilNextEvent","timeSinceLastEvent","period","team","location","event","goal","shotPlayContinuedOutsideZone","shotPlayContinuedInZone","shotGoalieFroze","shotPlayStopped","shotGeneratedRebound","homeTeamGoals","awayTeamGoals","xCord","yCord","xCordAdjusted","yCordAdjusted","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAngleReboundRoyalRoad","shotDistance","shotType","shotOnEmptyNet","shotRebound","shotAnglePlusReboundSpeed","shotRush","speedFromLastEvent","lastEventxCord","lastEventyCord","distanceFromLastEvent","lastEventShotAngle","lastEventShotDistance","lastEventCategory","lastEventTeam","homeEmptyNet","awayEmptyNet","homeSkatersOnIce","awaySkatersOnIce","awayPenalty1TimeLeft","awayPenalty1Length","homePenalty1TimeLeft","homePenalty1Length","playerPositionThatDidEvent","playerNumThatDidEvent","playerNumThatDidLastEvent","lastEventxCord_adjusted","lastEventyCord_adjusted","timeSinceFaceoff","goalieIdForShot","goalieNameForShot","shooterPlayerId","shooterName","shooterLeftRight","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamForwardsOnIce","shootingTeamDefencemenOnIce","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamForwardsOnIce","defendingTeamDefencemenOnIce","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","offWing","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedYCord","arenaAdjustedYCordAbs","timeDifferenceSinceChange","averageRestDifference","xGoal","xFroze","xRebound","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xShotWasOnGoal","isHomeTeam","shotWasOnGoal","teamCode","arenaAdjustedXCordABS"
"3155",991271,"VAN","ARI",2016,0,20576,1,55,520,10,5,1,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,0,0,79,-7,79,-7,-34.9920201986,34.9920201986,38.1718503184,1,12.2065556157,"WRIST",0,0,7.63437006368,0,9.02441133814,35,3,45.1220566907,3.17983011986,54.083269132,"SHOT","AWAY",0,0,5,5,0,0,0,0,"L",18,26,35,3,22,8468011,"Ryan Miller",8477989,"Christian Dvorak","L",22,22,3,2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,3,2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,12,79,-7,7,0,0,0.0829797,0.109817,0.0893158,0.411796,0.286675,0.0194167,0.83942,0,0,"ARI",79
"3156",991272,"VAN","ARI",2016,0,20576,1,63,591,0,0,1,"HOME","AWAYZONE","GOAL",1,0,0,0,0,0,0,0,-70,2,70,-2,-6.00900595749,6.00900595749,0,0,19.1049731745,"WRIST",0,0,0,0,19.0262975904,-51,1,19.0262975904,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"L",47,0,51,-1,60,8469608,"Mike Smith",8476466,"Sven Baertschi","L",11,11,3,2,8,7,9.5,15,11,15,2,2,4,8,7,9.5,15,11,15,2,2,4,3,2,10.6,5.33333333333,18.5,25,10,25,2,2,12,10.6,5.33333333333,18.5,25,10,25,2,2,12,1,19,-70,2,2,0,-2.6,0.18004,0.215628,0.0907666,0.302276,0.182282,0.029007,0.85977,1,1,"VAN",70
"3157",991273,"VAN","ARI",2016,0,20576,1,68,663,33,7,1,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,0,-74,-13,74,13,40.91438322,40.91438322,0,0,19.8494332413,"WRIST",0,0,0,0,16.8722692424,33,37,118.105884697,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"D",5,0,-33,-37,72,8469608,"Mike Smith",8474579,"Luca Sbisa","L",34,34,3,2,35.8,37,34,42,42,34,29,29,34,35.8,37,34,42,42,34,29,29,34,3,2,39.8,35.6666666667,46,46,43,46,23,23,46,39.8,35.6666666667,46,46,43,46,23,23,46,0,20,-74,-13,13,6,-4,0.0861671,0.122771,0.0572905,0.392121,0.317558,0.024092,0.754917,1,0,"VAN",74
"3158",991274,"VAN","ARI",2016,0,20576,1,72,717,23,10,1,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,0,-58,-18,58,18,30.1413855521,30.1413855521,0,0,35.8468966579,"SLAP",0,0,0,0,6.94046107978,-17,38,69.4046107978,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"L",22,0,17,-38,21,8469608,"Mike Smith",8467875,"Daniel Sedin","L",39,21,3,2,40.2,39,42,42,39,42,39,39,42,21,21,21,21,21,21,21,21,21,3,2,35.8,39,31,41,39,41,21,39,21,21,21,21,21,21,21,21,21,21,0,37,-57,-19,19,0,0,0.0394487,0.153783,0.0365822,0.432825,0.315225,0.0221365,0.685079,1,1,"VAN",57
"3159",991275,"VAN","ARI",2016,0,20576,1,73,740,10,23,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,1,0,56,17,56,17,27.2553283749,27.2553283749,0,0,37.1214223865,"WRIST",0,0,0,0,5.1848623638,-58,-18,119.251834367,0,0,"SHOT","HOME",0,0,5,5,0,0,0,0,"L",48,22,-58,-18,44,8468011,"Ryan Miller",8476921,"Jordan Martinook","L",62,44,3,2,37.6,62,1,62,62,1,1,62,1,26.8,44,1,44,44,1,1,44,1,3,2,63.2,62,65,65,62,65,62,62,65,44,44,44,44,44,44,44,44,44,0,38,55,17,17,-43,-17.2,0.0288604,0.16136,0.03593,0.395969,0.356531,0.0213497,0.693757,0,1,"ARI",55
"3160",991276,"VAN","ARI",2016,0,20576,1,75,760,22,10,1,"AWAY","HOMEZONE","SHOT",0,1,0,0,0,0,1,0,28,27,28,27,23.8752808539,23.8752808539,0,0,66.7083203206,"WRIST",0,0,0,0,7.78010282708,90,-20,77.8010282708,0,0,"TAKE","AWAY",0,0,5,5,0,0,0,0,"D",33,0,90,-20,64,8468011,"Ryan Miller",8471274,"Alex Goligoski","L",21,21,3,2,30.4,36.6666666667,21,82,82,21,9,9,21,26.8,30.6666666667,21,64,64,21,9,9,21,3,2,58,40,85,85,82,85,18,18,85,46,34,64,64,64,64,18,18,64,0,67,28,27,27,-9,-19.2,0.00920684,0.179183,0.0293477,0.465901,0.294147,0.0222149,0.654864,0,1,"ARI",28
"3161",991277,"VAN","ARI",2016,0,20576,1,77,806,28,24,1,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,0,-81,-1,81,1,7.1250163489,7.1250163489,0,0,8.0622577483,"WRIST",0,0,0,0,2.9779280642,-13,21,71.4702735408,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"C",53,0,13,-21,110,8469608,"Mike Smith",8477500,"Bo Horvat","L",19,19,3,2,26.4,19,37.5,40,19,40,19,19,35,26.4,19,37.5,40,19,40,19,19,35,3,2,47.2,54.6666666667,36,67,65,67,5,44,5,47.2,54.6666666667,36,67,65,67,5,44,5,0,8.0622577483,-81,-1,1,14,-20.8,0.204945,0.124849,0.120254,0.351121,0.182491,0.0163406,0.937597,1,0,"VAN",81
"3162",991278,"VAN","ARI",2016,0,20576,1,81,907,0,10,1,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,1,0,59,-9,59,-9,-16.699244234,16.699244234,0,0,31.3209195267,"WRIST",0,0,0,0,3.88329756779,91,-31,38.8329756779,0,0,"TAKE","AWAY",0,0,5,5,0,0,0,0,"L",10,0,91,-31,211,8468011,"Ryan Miller",8477407,"Anthony Duclair","L",30,30,3,2,41.2,34,52,61,40,61,30,30,43,41.2,34,52,61,40,61,30,30,43,3,2,30.6,31,30,33,33,30,27,27,30,30.6,31,30,33,33,30,27,27,30,1,32,58,-9,9,3,10.6,0.0532224,0.130788,0.0467546,0.419366,0.332725,0.0171446,0.658481,0,1,"ARI",58
"3163",991279,"VAN","ARI",2016,0,20576,1,88,983,7,19,1,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,0,-75,0,75,0,0,0,0,0,14,"BACK",0,0,0,0,7.53348940425,63,-38,143.136298681,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"C",45,0,-63,38,43,8469608,"Mike Smith",8475808,"Michael Chaput","L",43,43,3,2,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,3,2,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,0,14,-75,0,0,0,0,0.113363,0.110424,0.0677954,0.41003,0.281324,0.0170635,0.80744,1,0,"VAN",75
"3164",991280,"VAN","ARI",2016,0,20576,1,89,990,6,7,1,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,1,0,85,16,85,16,75.9637565321,75.9637565321,0,0,16.4924225025,"WRIST",0,0,0,0,22.9711442768,-75,0,160.798009938,0,0,"MISS","HOME",0,0,5,5,0,0,0,0,"L",29,45,-75,0,50,8468011,"Ryan Miller",8477943,"Brendan Perlini","L",50,50,3,2,21.6,34,3,50,50,3,2,2,3,21.6,34,3,50,50,3,2,2,3,3,2,40.4,34,50,50,50,50,2,2,50,40.4,34,50,50,50,50,2,2,50,0,15,85,15,15,0,-18.8,0.0487913,0.135684,0.067696,0.376539,0.34113,0.0301588,0.782158,0,1,"ARI",85
"3165",991281,"VAN","ARI",2016,0,20576,1,90,996,0,6,1,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,1,0,80,39,80,39,77.0053832081,77.0053832081,1.04162667601,0,40.0249921924,"WRIST",0,0,0.173604446002,0,3.92286743198,85,16,23.5372045919,75.9637565321,16.4924225025,"SHOT","AWAY",0,0,5,5,0,0,0,0,"D",44,29,85,16,56,8468011,"Ryan Miller",8475246,"Kevin Connauton","L",9,9,3,2,27.6,40,9,56,56,9,8,8,9,27.6,40,9,56,56,9,8,8,9,3,2,46.4,40,56,56,56,56,8,8,56,46.4,40,56,56,56,56,8,8,56,0,41,80,40,40,0,-18.8,0.00780101,0.144228,0.0402368,0.489329,0.297984,0.0204207,0.727019,0,1,"ARI",80
"3166",991282,"VAN","ARI",2016,0,20576,1,92,1005,22,9,1,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,1,0,30,-33,30,-33,-29.2192466905,29.2192466905,0,0,67.6017751246,"WRIST",0,0,0,0,7.1733388407,92,-15,64.5600495663,0,0,"GIVE","HOME",0,0,5,5,0,0,0,0,"D",5,0,92,-15,65,8468011,"Ryan Miller",8476473,"Connor Murphy","R",18,18,3,2,24.4,28.6666666667,18,65,65,18,4,4,18,24.4,28.6666666667,18,65,65,18,4,4,18,3,2,55.4,49,65,65,65,65,17,17,65,55.4,49,65,65,65,65,17,17,65,0,68,30,-33,33,-13,-31,0.0105576,0.176958,0.0262131,0.491809,0.274044,0.0204184,0.620975,0,0,"ARI",30
"3167",991283,"VAN","ARI",2016,0,20576,1,93,1027,30,22,1,"AWAY","HOMEZONE","MISS",0,1,0,0,0,0,1,0,70,0,70,0,0,0,29.2192466905,0,19,"DEFL",0,0,1.32814757684,0,2.35707130227,30,-33,51.8555686499,-29.2192466905,67.6017751246,"MISS","AWAY",0,0,5,5,0,0,0,0,"L",48,5,30,-33,87,8468011,"Ryan Miller",8476921,"Jordan Martinook","L",39,39,3,2,33,28.3333333333,40,40,39,40,20,20,40,33,28.3333333333,40,40,39,40,20,20,40,3,2,77.4,71,87,87,87,87,39,39,87,77.4,71,87,87,87,87,39,39,87,0,19,70,0,0,-19,-44.4,0.0607263,0.0848195,0.0381569,0.52351,0.262568,0.0302193,0.393563,0,0,"ARI",70
"3168",991284,"VAN","ARI",2016,0,20576,1,108,1236,73,36,2,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,0,61,-34,61,-34,-50.5275401517,50.5275401517,0,0,44.0454310911,"SLAP",0,0,0,0,1.95098107641,-1,-1,70.2353187506,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"C",20,0,-1,-1,36,8469608,"Mike Smith",8474091,"Brandon Sutter","R",36,36,3,2,15.6,24,3,36,36,3,0,0,3,15.6,24,3,36,36,3,0,0,3,3,2,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,46,60,-36,36,-36,-20.4,0.0135596,0.171537,0.0268203,0.385608,0.377143,0.0253322,0.707655,1,0,"VAN",60
"3169",991285,"VAN","ARI",2016,0,20576,1,113,1323,19,10,2,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,0,67,37,67,37,59.2645122981,59.2645122981,0,0,43.0464865001,"WRIST",0,0,0,0,13.6824705372,-69,22,136.824705372,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"L",14,0,-69,22,10,8469608,"Mike Smith",8470358,"Alexandre Burrows","L",27,10,3,2,28.2,27,30,30,27,30,27,27,30,10,10,10,10,10,10,10,10,10,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,45,66,39,39,0,0,0.00737349,0.252059,0.0268099,0.432275,0.262091,0.0193907,0.776356,1,0,"VAN",66
"3170",991286,"VAN","ARI",2016,0,20576,1,117,1362,16,15,2,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,0,49,-12,49,-12,-16.699244234,16.699244234,0,0,41.7612260356,"WRIST",0,0,0,0,8.1867100976,-69,22,122.800651464,0,0,"FAC","AWAY",0,0,5,5,0,0,0,0,"C",45,0,-69,22,15,8469608,"Mike Smith",8475808,"Michael Chaput","L",15,15,3,2,15.4,15.6666666667,15,17,17,15,15,15,15,15,15,15,15,15,15,15,15,15,3,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,45,46,-13,13,0,0,0.0192626,0.189789,0.0380686,0.432098,0.295673,0.0251091,0.672698,1,0,"VAN",46
"3171",991287,"VAN","ARI",2016,0,20576,1,118,1378,5,16,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,0,43,11,43,11,13.4486150517,13.4486150517,30.1478592857,1,47.2969343615,"SLAP",0,0,1.88424120536,0,1.4856080405,49,-12,23.769728648,-16.699244234,41.7612260356,"MISS","HOME",0,0,5,5,0,0,0,0,"R",9,45,49,-12,31,8469608,"Mike Smith",8471681,"Jack Skille","R",33,31,3,2,31.4,31.6666666667,31,33,33,31,31,31,31,31,31,31,31,31,31,31,31,31,3,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,49,41,11,11,0,0,0.0234832,0.144068,0.0400721,0.463247,0.30771,0.0214195,0.624588,1,1,"VAN",41
"3172",991288,"VAN","ARI",2016,0,20576,1,130,1510,15,18,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,0,48,-36,48,-36,-41.2847108946,41.2847108946,0,0,54.5618914628,"SLAP",0,0,0,0,8.28821117277,-96,3,149.18780111,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"C",46,0,-96,3,37,8469608,"Mike Smith",8477126,"Jayson Megna","R",59,37,3,2,26.4,44,0,65,65,0,0,8,0,16.4,27.3333333333,0,37,37,0,0,8,0,3,2,42.2,40.3333333333,45,45,45,45,37,37,45,37,37,37,37,37,37,37,37,37,0,56,47,-37,37,-37,-20.6,0.00853317,0.166578,0.0251148,0.441648,0.333264,0.0248623,0.67481,1,1,"VAN",47
"3173",991289,"VAN","ARI",2016,0,20576,1,141,1656,5,8,2,"AWAY","HOMEZONE","SHOT",0,0,1,0,0,0,1,0,-70,-12,70,12,32.2756443146,32.2756443146,0,0,22.4722050542,"WRIST",0,0,0,0,21.0029759796,96,14,168.023807837,0,0,"HIT","HOME",0,0,5,5,0,0,0,0,"C",11,0,-96,-14,36,8468011,"Ryan Miller",8471691,"Martin Hanzal","L",36,36,3,2,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,3,2,46.8,36,63,63,36,63,36,36,63,36,36,36,36,36,36,36,36,36,0,22,-70,-12,12,0,0,0.0857115,0.116834,0.0559304,0.389079,0.328312,0.024133,0.749392,0,1,"ARI",70
"3174",991290,"VAN","ARI",2016,0,20576,1,143,1665,0,4,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,1,0,68,-21,68,-21,-45,45,0,0,29.6984848098,"WRIST",0,0,0,0,24.6639919721,-29,-39,98.6559678884,0,0,"TAKE","HOME",0,0,5,5,0,0,0,0,"L",21,0,-29,-39,45,8469608,"Mike Smith",8470626,"Loui Eriksson","L",45,45,3,2,41.8,45,37,72,45,72,2,45,2,36.4,45,23.5,45,45,45,2,45,2,3,2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1,32,66,-23,23,-43,-8.6,0.0580085,0.206732,0.0377809,0.34196,0.336734,0.0187847,0.806347,1,1,"VAN",66
"3175",991291,"VAN","ARI",2016,0,20576,1,151,1750,2,32,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,0,69,21,69,21,46.3971810273,46.3971810273,0,0,29,"WRIST",0,0,0,0,4.24965531691,-54,-37,135.988970141,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"L",14,0,-54,-37,69,8469608,"Mike Smith",8470358,"Alexandre Burrows","L",27,27,3,2,16.2,13.6666666667,20,27,27,20,1,1,20,16.2,13.6666666667,20,27,27,20,1,1,20,3,2,35.8,32.3333333333,41,41,35,41,30,30,41,35.8,32.3333333333,41,41,35,41,30,30,41,0,31,68,22,22,-29,-19.6,0.029659,0.168869,0.038049,0.432636,0.307617,0.0231712,0.731119,1,1,"VAN",68
"3176",991292,"VAN","ARI",2016,0,20576,1,167,1937,7,46,2,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,1,0,-63,14,63,-14,-28.300755766,28.300755766,0,0,29.5296461205,"SNAP",0,0,0,0,0.217391304348,-69,22,10,0,0,"FAC","HOME",0,0,4,5,0,0,74,120,"C",8,0,69,-22,46,8468011,"Ryan Miller",8476356,"Tobias Rieder","L",46,46,4,1,51.8,46,75,75,46,75,46,46,75,46,46,46,46,46,46,46,46,46,2,2,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1,32,-61,15,15,0,0,0.0117213,0.146831,0.0471615,0.524554,0.247273,0.022459,0.690952,0,0,"ARI",61
"3177",991293,"VAN","ARI",2016,0,20576,1,168,1944,0,7,2,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,1,0,-48,8,48,-8,-11.0409401803,11.0409401803,17.2598155857,0,41.7731971484,"WRIST",0,0,2.46568794081,0,2.30792777449,-63,14,16.1554944214,-28.300755766,29.5296461205,"MISS","AWAY",0,0,4,5,0,0,67,120,"L",29,8,63,-14,53,8468011,"Ryan Miller",8477943,"Brendan Perlini","L",53,53,4,1,58.8,53,82,82,53,82,53,53,82,53,53,53,53,53,53,53,53,53,2,2,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1,45,-45,9,9,0,0,0.00427775,0.131001,0.0669996,0.548143,0.232702,0.0168768,0.636867,0,1,"ARI",45
"3178",991294,"VAN","ARI",2016,0,20576,1,172,2005,2,55,2,"HOME","AWAYZONE","SHOT",0,0,1,0,0,0,1,0,58,-11,58,-11,-19.5366549381,19.5366549381,0,0,32.8937684068,"WRIST",0,0,0,0,2.63692783931,-87,-14,145.031031162,0,0,"GIVE","HOME",0,0,4,5,0,0,6,120,"C",60,0,-87,-14,61,8469608,"Mike Smith",8476440,"Markus Granlund","L",34,34,2,2,24.5,34,15,34,34,30,0,34,0,24.5,34,15,34,34,30,0,34,0,3,2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1,34,57,-11,11,-61,-36.5,0.0491171,0.105798,0.0433873,0.201704,0.574784,0.0252094,0.665121,1,1,"VAN",57
"3179",991295,"VAN","ARI",2016,0,20576,1,176,2052,1,16,2,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,1,0,75,-6,75,-6,-23.1985905136,23.1985905136,0,0,15.2315462117,"WRIST",0,0,0,0,2.65165042945,69,36,42.4264068712,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"C",46,0,69,36,45,8469608,"Mike Smith",8477126,"Jayson Megna","R",27,27,3,2,40.6,39,43,45,45,45,27,27,41,40.6,39,43,45,45,45,27,27,41,3,2,45.8,46.3333333333,45,47,47,45,45,45,45,45,45,45,45,45,45,45,45,45,0,15,75,-6,6,-18,-4.4,0.0922328,0.0996904,0.080286,0.451285,0.258332,0.018174,0.757341,1,1,"VAN",75
"3180",991296,"VAN","ARI",2016,0,20576,1,181,2109,21,16,2,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,1,0,-34,27,34,-27,-26.1468412356,26.1468412356,0,0,61.2698947282,"WRIST",0,0,0,0,3.76351730433,-69,-22,60.2162768693,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"D",5,0,69,22,16,8468011,"Ryan Miller",8476473,"Connor Murphy","R",21,16,3,2,19.2,18,21,21,19,21,16,16,21,16,16,16,16,16,16,16,16,16,3,2,49,44.3333333333,56,56,56,56,21,21,56,16,16,16,16,16,16,16,16,16,0,63,-32,28,28,0,0,0.00744173,0.188619,0.0346584,0.460316,0.290969,0.0179962,0.647832,0,0,"ARI",32
"3181",991297,"VAN","ARI",2016,0,20576,1,185,2184,24,41,2,"HOME","AWAYZONE","SHOT",0,1,0,0,0,0,1,0,78,2,78,2,10.3048464688,10.3048464688,10.3048464688,0,11.1803398875,"WRIST",0,0,0.25133771875,0,3.70619366804,-73,-15,151.95394039,0,0,"BLOCK","AWAY",0,0,5,5,0,0,0,0,"C",20,0,-73,-15,54,8469608,"Mike Smith",8474091,"Brandon Sutter","R",28,28,3,2,21,23.6666666667,17,28,28,17,15,15,17,21,23.6666666667,17,28,28,17,15,15,17,3,2,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1,10,79,2,2,-39,-33,0.151406,0.117442,0.119653,0.387343,0.203211,0.0209454,0.918706,1,1,"VAN",79
"3182",991298,"VAN","ARI",2016,0,20576,1,188,2270,27,20,2,"HOME","AWAYZONE","MISS",0,1,0,0,0,0,1,0,31,0,31,0,0,0,0,0,58,"WRIST",0,0,0,0,1.82002747232,66,10,36.4005494464,0,0,"BLOCK","HOME",0,0,5,5,0,0,0,0,"D",23,0,66,10,140,8469608,"Mike Smith",8471303,"Alexander Edler","L",11,11,3,2,39.4,58.3333333333,11,63,63,11,11,53,11,39.4,58.3333333333,11,63,63,11,11,53,11,3,2,98.6,71,140,140,78,140,57,57,140,98.6,71,140,140,78,140,57,57,140,0,61,28,0,0,-46,-59.2,0.0178787,0.246719,0.0441129,0.441943,0.227906,0.0214413,0.7125,1,0,"VAN",28
"3183",991299,"VAN","ARI",2016,0,20576,1,190,2299,7,2,2,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,0,62,9,62,9,18.4349488229,18.4349488229,0,0,28.4604989415,"WRIST",0,0,0,0,8.60232526704,72,-5,17.2046505341,0,0,"BLOCK","HOME",0,0,5,5,0,0,0,0,"C",50,0,72,-5,169,8469608,"Mike Smith",8476867,"Brendan Gaunce","L",20,20,3,2,28,20,40,40,20,40,20,20,40,28,20,40,40,20,40,20,20,40,3,2,77.4,16.3333333333,169,169,19,169,11,11,169,77.4,16.3333333333,169,169,19,169,11,11,169,0,30,61,9,9,9,-49.4,0.135621,0.271311,0.0595087,0.297921,0.19271,0.042928,0.74814,1,0,"VAN",61
"3184",991300,"VAN","ARI",2016,0,20576,1,197,2453,0,53,3,"AWAY","HOMEZONE","SHOT",0,0,0,1,0,0,1,0,39,-12,39,-12,-13.4957332808,13.4957332808,0,0,51.4198405287,"WRIST",0,0,0,0,0.769894557098,0,0,40.8044115262,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"R",86,0,0,0,53,8468011,"Ryan Miller",8477591,"Josh Jooris","R",15,15,3,2,15.2,13.3333333333,18,18,15,18,10,10,18,15.2,13.3333333333,18,18,15,18,10,10,18,3,2,10.6,11.6666666667,9,17,17,11,5,5,7,10.6,11.6666666667,9,17,17,11,5,5,7,0,53,37,-12,12,5,4.6,0.0140074,0.223318,0.0324431,0.40767,0.302302,0.0202599,0.697766,0,1,"ARI",37
"3185",991301,"VAN","ARI",2016,0,20576,1,202,2615,1,42,3,"HOME","AWAYZONE","SHOT",0,0,0,1,0,0,1,0,-84,-3,84,3,30.9637565321,30.9637565321,0,0,5.83095189485,"BACK",0,0,0,0,3.67083869018,69,-22,154.175224988,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"L",21,0,-69,22,42,8469608,"Mike Smith",8470626,"Loui Eriksson","L",12,12,3,2,12.8,12,14,14,12,14,12,12,14,12.8,12,14,14,12,14,12,12,14,3,2,47.2,40,58,58,55,58,10,10,58,35.6,31.3333333333,42,42,42,42,10,10,42,0,5.83095189485,-84,-3,3,2,-22.8,0.195991,0.160056,0.105343,0.329966,0.190866,0.0177771,0.943041,1,1,"VAN",84
"3186",991302,"VAN","ARI",2016,0,20576,1,205,2632,6,16,3,"HOME","AWAYZONE","MISS",0,0,1,0,0,0,1,0,-77,-2,77,2,9.46232220803,9.46232220803,0,0,12.1655250606,"DEFL",0,0,0,0,1.34629120178,-69,-22,21.5406592285,0,0,"FAC","HOME",0,0,5,5,0,0,0,0,"L",21,0,69,22,16,8469608,"Mike Smith",8470626,"Loui Eriksson","L",29,16,3,2,29.8,29,31,31,29,31,29,29,31,16,16,16,16,16,16,16,16,16,3,2,18.2,19.6666666667,16,27,27,16,16,16,16,16,16,16,16,16,16,16,16,16,0,12,-77,-2,2,0,0,0.105525,0.0903229,0.0480456,0.458104,0.270527,0.0274757,0.506519,1,0,"VAN",77
"3187",991303,"VAN","ARI",2016,0,20576,1,207,2653,8,15,3,"AWAY","HOMEZONE","MISS",0,0,1,0,0,0,1,0,83,16,83,16,69.4439547804,69.4439547804,0,0,17.0880074906,"WRIST",0,0,0,0,10.6835283394,-76,36,160.25292509,0,0,"HIT","AWAY",0,0,5,5,0,0,0,0,"C",11,0,-76,36,37,8468011,"Ryan Miller",8471691,"Martin Hanzal","L",37,37,3,2,27.2,40.6666666667,7,48,48,7,7,37,7,25,37,7,37,37,7,7,37,7,3,2,50.8,50,52,52,50,52,50,50,52,37,37,37,37,37,37,37,37,37,0,16,83,15,15,-30,-12,0.0409674,0.10676,0.0559812,0.438968,0.33554,0.0217831,0.731507,0,0,"ARI",83
